Document,Stars
" So many people like this book and have called it a 'classic' - I felt I had to read it. I am not a hard-core sci-fi reader but I did enjoy reading books by Herbert Heinlein Bradbury and the like. So I though I'd give Asimov a chance. To my surprise I didn't like this book at all.I have read some bad books in my life but this is the first bad book I bothered to read all the way through. I kept waiting for it to get better. I kept waiting for the 'eureka' moment when I finally understood why everyone likes this book so much. It never happened and when I finally came to the end of the book I realized that Mr. Azimov stole a good two hours of my life and gave me NOTHING in return.The story sounds interesting and in the hands of another writer it may have bore fruit. Unfortunately in Mr Asimoz's hands the story falls flat in the implementation. Had the writing not been funny I would have been completely bored. Of course Mr. Azimov did not intentionally make me laugh - sadly his understanding of the human condition appears to be based largely on old cheap pulp fiction novels. The characters are completely one dimensional and unconvincing. I truly cannot understand why anyone would like this book - but calling it a classic is simply unbearable. I can only assume that most of the people reviewing this book favorably are children. In any case they are certainly not familiar with truly good writing. My advice",1.0
" Being a sci-fi fan myself I decided I wanted to try reading some of the works by the giants of sci-fi. I had always heard how great 'Foundation' was so I thought I'd start with this one. I was thoroughly disappointed! Asimov used way too many large words ('using dollar words where dime words would suffice'). The story seemed to jump around from one time to another. The characters were very one-dimensional and very flat...I didn't have that 'I wonder what's going to happen next to ---'. I just didn't care what was going to happen next to the characters or in the story. There didn't seem to be anything to propel this story along; nothing to develop the characters or the story. I read over 100 pages and I still had no interest in what was happening. (Even Stephen King who can be pretty tough to get into his stories has me hooked within 50 to 60 pages!) I just don't get what all the hype is over this book. Could someone out there PLEASE tell me! I will try to get into his Robot series...maybe he has better character and story development in them...I hope! ",1.0
" The Foundation is completely undeserving of the fame accredited to it. Had it been more eloquently executed the collage of textbook style narrative and bad dialogue might have been sufficient to generate a bearable story. All the social concepts Asmov brings up are well worn and ill-portrayed on the backdrop of a generic illogical sci-fi universe. His writing style is bland and every one of his characters can be found by an other name in star wars. ",1.0
" After somehow assiduously avoiding Asimov's seminal 'masterpiece' for over 50 years since I began reading sci-fi I decided to dip into this ponderous tome.Oh forsooth the ancient bard's Shakespearean language came alive once more only this time more than 12000 years into the future.But lo some things have never changed",1.0
" I just finished reading Foundation and was extremely disappointed. Maybe I was expecting too much something grander along the line of the Dune series. But the book in of itself is an extreme disappointment. I realize Asimov was young (21) when he wrote this but his style leaves a lot to be desired. I'll take an early Arthur C. Clarke book over Asimov any day. This is the first book by Asimov I've read and I'm not sure I want to read another. His style is very dialogue driven with very few if any detail given to what the characters think. Everyone is very two-dimensional. And he never describes any of the scenes were all of this dialog takes place. Part of the interest in science-fiction is exploring new places seeing different things. This entire story could have taken place on an empty stage. In fact it seems like it's written more for a play than a novel. As for the story it starts out interestingly enough. The Empire is going to crumble and to avoid thousands of years of dark-ages a Foundation is set up to preserve the past learning's of the Empire. Well that's what the original thought was at least. Soon we discover there's an alternate motive to this. Once we learn of this motive the story goes straight downhill. Asimov skips decades from one page to another. Characters are introduced that we know practically nothing about and he never tells us anything about them. I've read history books that had more character development than he gives the people in this book. By the time I got to the end I found myself saying 'So what'? Am I supposed to continue on reading this series because it's been called a 'classic'. I've seen the word 'classic' thrown around a little too much sometimes. This is definitely one of those times. ",1.0
" I ordered this book 2 weeks ago and it just now came today. What's worse it's in absolutely terrible shape. The front cover is ripped the spine has old sticker residue on it and the back looks like it's been chewed on by a small animal. So much for being 'Used- Very Good Condition' ",1.0
" Pssst! The Emperor has no clothes. All but a few seem afraid to admit it. Thank goodness for those brave folks who panned this vaunted 'classic' here. I only wish I had heeded their warning. ",1.0
" The book was apparently resent after not arriving 5 weeks after ordering and it still hasnt arrived after two months. phshopus customer service has been responsive but there is something going wrong with the shipment process ",1.0
" The title of this item says '(3 books boxed set...' however when I purchased and received this item I was only sent one book. I was expecting three books especially for the price that I paid and was only sent one. Therefore I am rating this item very poorly. ",1.0
" Publisher",1.0
" Recently finding myself with a lot of time on my hands after having just graduated school I started picking up and reading a lot of the 'greatest' works of science fiction. After having noticed all the editorials reviews and awards attributed to the Foundation series I didn't hesitate to order all the books in the series. What a mistake! I'm not sure what people are seeing in these novels but in no way do they even come close to approaching some of the other hallmarks of sci-fi like Dune Ender's Game you name it. This book has a semi-interesting setup about trying to preserve civilization during a coming galactic dark age but beyond that the book devolves into stupid scenario after scenario about how the Foundation is threatened but through the citizens' skill (i.e. sheer stupidity and dumb luck) they manage to somehow make it through the crisis only to face another yawner a few pages later. In between each crisis numerous years elapse so by the time Asimov sets up the next unrelated crises the entire cast of characters changes -- you barely have time to figure out their names much less get to know any person in significant detail.This series of books did nothing but put me to sleep on multiple occassions when normally if a book is good I'll stay up all night to finish it. My advice is to steer well clear from this series and try one of the other highly rated sci-fi books out there -- there are so many others that would be far preferable. ",1.0
" I only recently read this so called masterpiece. I even went do far as to order the special complete edition from the Science Fiction Book Club. Even though I got through it I cannot believe all of the outstanding reviews and awards this series has received. No characters no science no mystery (who couln't figure out the identitiy of the Mule?). In addition the story is basically one of the collapse of the Roman Empire. It probably could have been rewritten replacing historical language instead of spacefare and it would not have mattered in the slightest. The only science fictional element was Psychohistory which is not developed at all due to the nature of the plot. If this is a classic I shall stick to more obscure and worthwhile reads. Blech. ",1.0
" I had seen this authors' works offered for free on the Kindle page and since the price was right downloaded two of them. I was happily reading 'The Lamp In The Desert' when I got to location 2458-61 and there in the middle of the page was the 'N' word. Now I realize these books were written in a different time and people had different morals and people were unenlightened my problem now is do I want to read a book written by someone so obviously contemptuous of me no matter what decade the writer lived and worked in? I think the answer is NO! I was truly enjoying the book up until location 2458-61 and had even gone so far as to call my sister and recommend them to her. I am truly trying to be a bigger person and but I cannot truly support people who do not respect me. I am deleting this book and the 'Rosa Mundi and Other Stories' today. Life is hard enough and I shouldn't have to fell insulted by something I bring into my home for pleasure. Sorry Ethel ya gotta go! ",1.0
" Love the show which for me has held up well",1.0
" Alguien me puede decir porque la serie Three's Company no viene ni con audio ni con subtitulos en ESPANOL.Esta serie fue vista a nivel mundial si casi todas las series que salen en dvd con varios idiomas que paso con esta si es una de las mejores de todos los tiempos.Una comedia excelente y unica deberian de haber tomado en cuenta aca en mi pais la dieron con audio en espanol donde quedo eso ???.Ahora si viene en audio ESPANOL o por lo menos subtitulo pido mil disculpas pero no dice por ningun lado en la descripcion del producto.SALUDOS ",1.0
" Oh my...this has got to be the lowest moment of my life just now seeing that this TV show has been resurrected onto DVD.God bless John Ritter but couldn't this steaming pile be left in the annals of buffonic TV tripe?Just the photo on the cover makes me shudder - John's just-slightly fake smile Joyce's dumbfounded look and Suzanne's face of non-describability.I was going leave with no DVD rating (just the dash) as a courtesy but apparently that is not possible (why is it a choice Amazon?). If the DVD had loads of commentaries bloopers unshown episodes and the girls in a naked 2-some in window-shuddering Dolby 5.1 I would be hard pressed to give it a one-star rating.I undertand this is brainless jiggle TV but can't we find 3 better [ones] to look at?(I can't believe Amazon's censors ruined my joke ",1.0
" I think Three's Company is the WORST sitcom there EVER was on telivision. Bad writing BAD acting and JUST PLAIN BAD all the way around. The horrible thing was it was SO bad you sometimes felt compelled to watch it in spite of your better judgement. PAINFULLY stupid plots. ",1.0
" the book came highly recommended but it didnt humor me and I couldnt warm up to the authors style of writing. bored me too...sadly gave up half way into it. ",1.0
" To put it bluntly... I hate this CD. I thought I would like it because I fell head over heels in love with Cirrus' Counterfeit CD. I listened to that CD for a week straight I loved it so much... then I got this CD. It's like a tribute to bad... BAD... 80's music. Not to bash on the people who actually like this CD but if you listen to Counterfeit first and then go to this one... you will be very dissapointed. It's one of the few CDs of mine that I would love to just toss in the trash and I rarely get a CD that I hate. It was worth all of the 69 cents I paid for it on Amazon. ",1.0
" I have not read James Marcus' book 'Amazonia' but in a recent NPR interview he insisted that during his Amazon tenure he was never pressured to write positive reviews of things he found crappy. However Amazon's editorial review above makes me doubt such a claim. If the guy had said this movie is so bad that it's good I could accept that. But to suggest that 'Mean Guns' has redeeming qualities that anyone involved with it actually intended it to have? You've got to be kidding.Also do not believe the overall user rating for this movie or the low ratio of helpful to unhelpful votes that my review will inevitably get (assuming anyone ever actually reads it). Most people who have rated it are probably Christopher Lambert fans so they obviously have no taste. For anyone who realizes Lambert has less acting talent than a dead dog let me inform you that 'Mean Guns' is actually terrible. I will admit that I found it to be enjoyably bad -- the incompetence of everyone involved gave me a few pretty good laughs. But enjoyably bad is still bad. I will say this -- at least it was not nearly as horrible as the previous Pyun-Lambert project 'Adrenalin",1.0
" MEAN GUNS is a vile pointless movie with no redeeming qualities. The horrible acting of Ice T has never been so flagrantly evidenced as in this loser. He plays some kind of syndicate lord who assembles all these people who have somehow betrayed the syndicate (this includes for no apparent reason a vampire?). Armed with not only guns but baseball bats the movie is one long let's see how many people we can kill in ninety minutes. The murders are offensively brutal and with a plot that limps along one has to wonder why this movie was even made. How can we root for anyone when they are all heartless cold-blooded killers? Christopher Lambert the stone faced hero of B movies even brings along his little daughter to wait in the car while the murders go on. The movie tries to embrace some kind of code of honor among murderers but is there honor among these low lifes? One female actress who plays Barbie is so obnoxious I couldn't wait for her to meet her demise and it takes a long time to happen too. With an ending that is so forced and implausible MEAN GUNS is one mean film and that doesn't mean you should watch it if you know what I Mean. ",1.0
" This film is a travesty of the action-adventure genre. First off the plot is illogical and absurd even if it might be a policeman's dream",1.0
" Fairly poor. Lots of photos of badly set up shops and ego-stroking of the shop owners but no guidance on how to lay out a shop well. ",1.0
" The best thing I found in this book is the picture on the cover. Well actually the uncropped version in chapter 5. Beyond that I found everything else to be non-practical from a design perspective. A photo of a filthy dust collector area when discussing the advantages of central collection or electrical wiring that would never pass inspection is typical. I'd rather see plan views of real shops that work with reasons for the decisions made. ",1.0
" Mad Max and Escape From New York are two titles I would consider essential to have in my BD collection but I will not be buying them in their present state. Why you ask? Let us do some simple science and maths",1.0
" Guess I should've known better than to buy a 'special edition' This has scenes edited out. I'm very disappointed what a prude sissyfied country America is these days. ZERO stars for this version. Original version gets FIVE! ",1.0
" Why on earth would anyone give this movie three and a half stars (out of the traditional four star system)? I kept watching this tedious film hoping that perhaps the answer might be found in the next scene. This is a confused jumbled mess. It's an unintelligible incoherent impenitrable story that makes absoloutley no sense and goes from nowhere to nothing. Each scene seems to have nothing to do with the one before or after it. As best as I can figure it out it's a wierd cross between 'Duel' and 'Death Wish' but no where near as good as either. The action is disappointing toounless you like seeing vehicles getting wreaked. ",1.0
" As I say don't make the mistake of buying this overpriced dvd. I unfortunately did buy it and what I found was abysmal.Instead of the original Australian actor's voices there are nowpoorly dubbed American voices. I also noticed this version has been cut in certain scenes. I remember one scene in particular near the biginning. The couple who are later attacked by the biker gang are having sex in a field - one of the good guys appears watching them from a distance and shouts over to them. This scene appeared before the first chase scene and is missing from this version.The transfer appears to be a transplant from a poor quality laserdisc version and the sound is in mono.What appalled me was the American dubbing - this seems typically arrogant and ignorant to me. In any other country in the world you would not find this and its unfair and condescending to the portion of Americans who wanted to see the 'unbutchered' Australian version. I have seen this dubbing in the States with English programmes as well (leaving the evil characters with the English accents of course) and its frankly offensive to watch.DON'T BUY THIS DVD - WAIT FOR SOMETHING BETTER TO BE RELEASED! ",1.0
" I wouldn't waste a single red cent on anything that this jew hatingracistwoman abuser acts in.This guy is a complete and utter psychopath! ",1.0
" As a fan of post-apocalyptic movies I must say that this movie is as far from post-apocalyptic as a post-apocalyptic movie can get. The majority of the movie is explained on the back cover- Mad Max is a cop whose family has been killed and he must seek revenge. But the seeking revenge part is just about 4 or 5 scenes towards the end of the movie! And to top it all off it seems like the apocalypse has had absolutely no effect on the world because trees are growing there's power water civilization medicine and ice cream! Jeez! ",1.0
" I thought this was going to be a good movie. Rotten Tomatoes gave it a 95%. It's the worst highly rated movie I've ever seen. My girlfriend and I kept saying 'WTF?' the entire time we watched it. It made very little sense. The Road Warrior is much much better. ",1.0
" It is unfortunate that this film was ever DUBBED. It is not as though Aussies speak another language and Yanks aren't intelligent enough to work some the careful crafted slang in this classic.Fortunate now there is a new UNDUBBED version due for release this mouth with more features and CHEAPER.I'm selling my old DUBBED copy and buying the new UNDUBBED version. ",1.0
" I am a huge Mad Max fan so when I found this copy I was really happy (it's hard to find in store) I waited for it to get delivered and sat down with the partner to watch only I was so disappointed when it was finished as they have cut out half of the original movie!!!Majority of the major scenes are no where to be seen!!I must admit this is the first time I have been let down by Amazon but with such a classic movie (with the correct rating) why was there any reason to cut out soooooo much of it for a person who may not have seen this before they would have no real idea as to what the movie is!!! ",1.0
" this film is one of my all time favorites but i have to say the picture quality of the video is very poor i am needless to say dissapointed ",1.0
" I Love Mara Wilson she is cute and beautiful.I also loved her in Matilda. I think that Matilda was beautiful.she is a good actress.she was a cute girl in Mrs.Doubtfire.I think that she was very good at that part ",1.0
" Please don't give this to your children.It is a nice puzzle with fun colors and pictures at first sight. But it was made of layered wood and the edges of each piece are full of splinters. I got two splinters into my fingers by just taking the pieces apart (not to mention how tight it is). I can not imagine how the little ones play with it. It will absolutely hurt their soft hands.Sorry to give this negative review. The design of this product is good but two things have to be done to make it acceptable",1.0
" After reading the other review I baught this puzzle for my son. I have had this puzzle for about a week now and prob. going to have to toss it. As if with the tightness mentioned in the other review isnt already frustrationg enough The puzzle pieces are made with layerd wood and taking the puzzle apart made the peices crack&chip; and now have little wood peices all over the floor and some pictures started to peel off. With all this going on I dont think it is save now with the sharp corners and most likely splinters coming soon and if your child is still randomly putting stuff in his mouth still then he might choke or cut himself. Short to say dont buy waste of money and time. ",1.0
" I didn't like installing this printer at all. It was recommended above the Lexmark I use at work and was looking to buy by the sales person and I should have gone with the Lexmark. The first time it didn't install and when I tried to remedy the problem following the directions exactly it crashed my entire system. It took me 3 days and a lot of time with the tech to correct the problem and I am still having errors. Maybe it's because I run Windows ME but this printer has been a complete disaster. I also don't like the color quality. It reads color much darker than what's on the screen and everything has a very blue tint. I will be replacing this printer as soon as I can with a Lexmark. ",1.0
" I had no expectations for print quality with a printer at this price but expected something that worked. EVERY attempt to print either jammed the printer or ripped the paper. I attempted to print with newly opened reams ranging from low end generic copy paper to Epson photo paper with consistent results. If you do decide to buy 1) ensure the store will accept returns and 2) be prepared to pay return shipping. ",1.0
" I purchased this CD for my wife for Mother's Day. After listening to it it became very clear that Babs is way out of her league when she sings with singers the caliber of Il Divo (whom she refers to as 'swell' by the way. Swell???). The continual platitudes such as 'children are like sponges' etc. are boring. At 65 years of age she can at least try to come up with something new to say. As for her political persuasion who cares! ",1.0
" Stop listening to her music years ago. How do you explain this person who only comes out to the public when she is promoting a record. Money $$$$$$$ is her only satisfaction that and puting down the United States to anyone stupid enough to listen. Barbie go join Jane Fonda on your hate tours. ",1.0
" When I purchased my HP Z560 Digital Entertainment Center it was going to be where I stored all my music and video so I could access it from any computer in my house on my home network. It was going to be the computer that I used to take care of working with all my digital entertainment. What a let down! This thing does not do much of what it says. First there is a big problem with the video card and the display set up. I swear that the NVIDIA graphics card they put in this unit is incompatible with the rest of the system. I think it would be better off with a different card. They say it will work like a TIVO. It will as long as you don't try to pause the program you are watching and recording. If you do the unit will freeze up and your recording is done. Try to record from a set top or disc and it won't let you.To make a long story short and to quit raising my blood pressure about this unit again. It makes a good desktop computer although fairly slow and antiquated. Try to use it as a media center computer and you will definitely be sorry and disappointed. The personal media device you can get for the computer is kind of nice but not worth buying the computer for. Buy it seperate from HP if you want it. I can not believe that HP put something so junky and glitch ridden on the market. I paid $1600.00 for the unit and it is a POS. I beleive they should buy them back or give credit for a new computer to any one who bought one. Now I know why they pulled them off the market so quick. ",1.0
" People often rave about how great this album is -- I really don't see the appeal. At the risk of sounding simplistic this CD is full of pretensious songs for pretentious people. Bad melodies not catchy at all very little edge. Awful. There is so much good music out there I can't fathom why one would listen to this. ",1.0
" As somebody else wrote earlier it is so much great music out there that these I.Com tracks sound awfully poor and dry to me; maybe if that album would have appeared in the 90s it'd have sounded slightly more surprising but just a few weeks before Bjork releases Medulla and definitely late after the Chicks on Speed albums (and without even 10% of their musical imagination) Miss Kittin with her new release is making electronic music sound like a joke and conceived for people who never heard about Warp Rephlex and the intelligent vast worlds of true electronica. To avoid. ",1.0
" As a fan of both Costello and Frisell I was pleased to see this record come out - it's been a long tradition in jazz to play around with pop songs and I thought it was an exceptional idea to choose them from this great Costello/Bacharach album.The result is terrible however. Yeah everyone is playing the notes very nicely but these are merely rote and exceedingly pallid mainly instrumental verions of the originals which on the first album are full of much more passion and spontaneity. There is no imagination or inspiration here no sense of even an attempt to make the music their own. It seems inexplicable that no one involved in this project could hear how dull and lifeless it was. And on a personal level Billy Drewes is a taste I perhaps will never acquire. Don't waste your money this is an awful record. ",1.0
" What ever you do don't buy this product. It not only came in used but beaten to death. It was scratch dented and chipped. This is my 4th time writing a review on this product all other attempts have be block like I suspect this one will be to. ",1.0
" I bought this from the same co. before christmas and was stunned that the price had doubled. On the page the price was not clear! ",1.0
" To start off this movie lacks any direction also there is no build up of excitment no rising interest and little or no action till the very end. I love Van-Damme movies and especially actioners of all types but I found myself desperately trying to stay awake through this. Watch this movie if you have alot of time to hopelessly squander. ",1.0
" The Jean Claude Van Damme Review Matrix (JCVD-RM)1. Who is he? Andrei a knife throwing KGB agent sent by the Russians to steal the top secret U.S. equipment2. Which family member/friend must be avenged? This early in JCVD's career the mandatory paint-by-numbers plot pieces like this were not in place yet.3. Does he take his shirt off? Half of the movie is on a ship in the water. You think he'd miss the chance for some rays?4. Does he have sex with a C-List actress? JCVD goes for a little anonymous redhead in this one.5. Is there a tournament? Perhaps if a race is sport and all tournaments are sport maybe it's a tournament. Otherwise it's just the Americans versus the Russians6. Is training needed for this tournament? Only acting training7. Does he do the splits in training or in the tournament? This may be the only movie in which a character not only does the splits while wearing a suit and a tie but he also does it in khakis.8. Does he punch someone in the balls? To be honest I can't say I remember it happening. However given the fact that I dozed off during several scenes it's entirely possibly that JCVD performed a fistectomy.9. Does he do a series of flying or 360 kicks? In every single fight.10. Is his enemy unbeatable? Hardly. He's just a little Asian guy with big hair and a black belt.11. Does he overcome an injury or other hindrance? Aside from being a Belgian acting as a Russian and speaking in broken English...not really.12. Does he win? It doesn't matter - the viewer loses.Some planes go down over the Mediterranean and three were carrying top secret laser guidance systems. The rest is a race to get them before the Russians. Somehow a Japanese guy codenamed 'Black Eagle' goes in for the United States and a Belgian guy goes in for the Russians. And that's probably the movie's biggest problem; it's nearly incomprehensible the majority of the time because of various language barriers that aren't overcome.A fan of JCVD action or good movies will be severely disappointed. He's barely in the movie and the rest is just bad. When you begin to crave the acting talents of JCVD then you know the rest of the movie is slop. This is definitely a blemish on his career; I'm just not sure if it's wart or a zit. ",1.0
" Now don't take this into the wrong direction. I like Van Damme as well as Sho Kosugi but even they couldn't save this film from being so boring and so abysmal. I was so bored by this film that not only did I fall asleep during the film I couldn't even finish the thing.An F-11 holding a device that the United States government cannot afford to lose crash lands in the Mediterranean. The KGB lead by Andrei (Played by Van Damme) unfortunately are much closer to finding the device than the CIA. The United States government decides to send in their best man Ken Tani The Black Eagle (Played by Kosugi). Tani decides to head to Malta with his two kids (Played by Kosugi's own children) to find the device before the KGB does.I have nothing else to say about this crap except that even if you're a Van Damme superfan don't bother and just leave it in the $3 bin at BigLots! I'm actually quite surprised Van Damme's career wasn't ruined by this travesty. Then again he was just getting started.Not Recommended.DVD Extras",1.0
" Totally fake unrealistic plotless. I love action movies but this one just didn't have any action in it. You could see the missed punches and fake reactions--I can't believe that anyone would pay money for this movie ",1.0
" Black Eagle was released a few months after Van Damme became a star with Bloodsport. The film could have made Van Damme a wash up but luckily it didn't. The martial arts chorography in the film is very sloppy and the fight scene between Sho Khogusi and Van Damme is weak. Skip this one ",1.0
" I must admit that I'm not a big Van Damme fan. Still I try to keep an open mind. Not only was the sound terrible but it was so obvious that the punches were checked that it would have made a comedy if the plot weren't so boring. I think that Woody Allen could make a better action picture than this attempt. ",1.0
" So Amazon you're back to selling whale meat fois gras and other gross foods? What gives? Is it because few American's eat it or even know what it is? And it's expensive which helps your bottom line. So why not take stuff American's don't or are forbidden to eat (remember the ban on whale slaughter is now world wide and it makes your selling of it illlegal). People are becoming more informed on a daily basis and finding this kind of stuff on Amazon is little less than appalling much less law disregarding. ",1.0
" The band was far too thin and would roll down my leg continuously. I returned all pairs I bought for a refund. Very disappointing for a Jobst product. ",1.0
" I bought this album because I heard a killer version of 'White Christmas' on a station on Live365. The link pointed me to this album. What a dissapointment! The tracks are half-baked synth-drenched remakes with none of the swing of the song I heard. Liner notes are non-existant leading me to wonder if any of the original Drifters even had a hand in this project. Don't waste your money! I did manage to locate the version I heard on Rhapsody on an album called 'Soul Christmas' on Atlantic Records. ",1.0
" I can't believe this rates higher than 2 Stars. Don't be fooled this only good for down hill. While it is well built you can't propel this trike as advertized. Save your money don't buy this! ",1.0
" the item description says this is aluminum but when i received the item the box says 'solid steel'. very dissappointing! i live by the beach and steel doesn't last long. it was for my son's birthday now i have to send it back and he won't have his main present! ",1.0
" The only type of person to whom I could possibly recommend this book is someone with no experience with children and who wants a 'forest' level view of them from one source. There is nothing in this book for a parent in the thick of childrearing. Although they are completely out of date with respect to political correctness and product availability the series from the Gesell Institute (Your One Year Old Your Two Year Old etc. etc.) provides immensely better insight into what is going on with children at particular ages and stages. 'Raising Your Spirited Child' is a much better place to start looking for advice getting along with a difficult child or even an average difficulty child. I am saddened and more than a bit annoyed (I purchased the book on the basis of the organization's recommendation) that the American Academy of Child & Adolescent Psychiatry would put its imprimatur on a book containing such little insight. ",1.0
" Great social skills stuff except for all the warnings from the very beginning of the Kindle version",1.0
" I know I am just writing this review now but the dvd I purchased was not in good quality. I am not sure it because the actual concert was 10 to 15 year old but I did not enjoy this copy at all.thank youCharisse Chase ",1.0
" This DVD could not be played all the way through. I tried skipping past the 'bad part' but no dice...it simply would not play. I was really looking forward to this video and will not buy from this seller again. The only good thing was that my money was returned (less the handling fee!) Feel like I was penalized for using this seller. ",1.0
" This DVD will not load in your player. You will get a message 'this cannot be played not a compatible format'. Hopefully Amazon.com will allow me to return this DVD. This was a bad purchase for me. ",1.0
" Tried to play on two different Blu-ray players and it simply would not play. I could only get it to play on my computer. No good. ",1.0
" Need to be a hard core fan to like this one. Not a keeper. ",1.0
" I purchased this slot machine thinking it was larger than it was and also hoping it would at least perform a little better than it did. It doesn't even require a coin to release the jackpot. Overall this machine is not worth purchasing. ",1.0
" Broke the very first time I pulled the handle. Very dissappointed was going to give as a Christmas present. Made very cheaply only good point was that it arrived on time. ",1.0
" i love this movie but when i watched this dvd version of it i thought for a moment that my tv was playing up.the sound and image are dreadfull !!!! adjusting sound and vision on tv doesn't help either i prefer copying a video tape on dvd myself.that's not all nowadays we expect a dvd to come with trailers documentarys etc.. you know some extras to enjoy the whole surrounding that made the movie. here",1.0
" This is one of those great film noir classics and Crawford gives one of her great performances. However all of this is marred by the poor sound quality by Kino. I had to turn up the volume on my TV all the way to hear it. Crawford (in her last Oscar nominated role) and this superb film deserve much better. ",1.0
" I bought thnking was another artist but anyway when I watch it  how bad this guy sing very bad no voice it is terrible show terrible sound. Not worth it at all ",1.0
" I love this novel and ordered it for my mom. The price was high enough [exorbitant] for a paperbound book that I thought that the novel would be complete. The product description says NOTHING about it being one volume of a complex work. It is one volume not the complete work I was embarrassed to discover from my mom. Where is the rest of the work? NOT AVAILABLE? Available for an additional [exorbitant] sum? If it had been an order for myself I would return but my mom is 3000 miles away and I do not want to add insult to injury by asking her to pack and return ship so injustice has been rewarded. ",1.0
" Ok.. I Love the story.. it is a beautiful romance .. I read it on-line and I wanted my own copy for that cold rainy night get-away. when It arrived I couldn't wait to open it. just to touch the words.. and then Put it in my bookshelf for a perfect night.... WHAT A SHOCK when I opened it to see the POOR PRINTING JOB ... on some of the pages even the lines are askew. black blotches around the words in some cases. and choppy letters not even fully formed on others... WHAT A VAST DISSAPOINTMENT. SHAME ON AMAZON! ",1.0
" This book is the worst! It is more like a journal than advice on how to deal with a child with SID. No reference is made as to what works and what doesn't. Mrs. Wilson uses this as a forum to slam her son's teachers and class mates. She even refers to a 2nd grader as the 'son of Satan'- Nice and very Christian of you....It appears that Mrs. Wilson thinks she's doing something benefical for others but don't waste your money here. If you are looking for a book to help you cope with your child's SID this is not it. ",1.0
" I bought this backpack when I wanted to have a new bag for my laptop. I got a good JanSport Backpack for my niece a few month ago and she liked that one so I chose JanSport again. It's out of question that JanSport is generally a good brand.But this particular backpack is really poorly made. The texture is made by some cheap materials and definitely looks not as good as the picture shown on the website. There are not many compartments in the bag with poor paddings and the space is not as big as that was described at all. Nevertheless the laptop sleeve is too wide for my 15' widescreen notebook. So I bought another backpack of Swissgear this weekend when I saw it on sale with only one third price of this JanSport. And the quality of my new bag is Much Much Much BETTER than this one.Don't buy this backpack! ",1.0
" I had a Jansport pack which I dragged all over the world for 12 years. It finally needed some serious repairs and I sent it in. Apparently they no longer repaired that model and sent me a Firewire instead.First the pack is made for midgets. It is simply not long enough for my back. I'm 6' and don't have unusual proportions so this is kind of disturbing.Second the weird laptop pocket in the main compartment is an incredible design flaw. The rigid support at the bottom is about two inches above the bottom of the backpack so if you load the pack whatever you put in can't ride against your lower back and effectively pulls the backpack into a curve so you feel the very straight rather uncomfortable stays at the bottom of the laptop pocket and the top of the shoulder straps.It's simply not an acceptable pack for day to day use as it's designed. ",1.0
" What little plot there is is an old one. Aliens send a rep. here to look us over. Only this one is only interested in our sex lives. Plenty of good looking babes. No acting tallent. The music bites. ",1.0
" Flat lighting cheap sets and costumes dull dialog wooden acting and a goofy plot; even pervasive silicone enhancement can not save this movie. Zero stars should be an option. For more inspired soft porn check out the work of Andrew Blake (andrewblake.com). ",1.0
" For this kind of movie your not supposed to get bord and skip through most of it. But that's what happened.Only 1 person could act. Most of the women where max 5s. The best part of the movie is the front cover. ",1.0
" This is one of the worst plots but no worse than many porn plots. The Femalien who is obviouslyover-sexed is sent to Earth to observe and participate in human experience -- almost all of it sexual. Contains frontal nudity. ",1.0
" Should have 0-star as a choice. Horrible excuse for a sci-fi movie. I don't see what the other reviewers seen in here. Poor DVD quality. Lucky for me I don't plan on watching it again. ",1.0
" This movie (the unrated version) has received much praise from what I have seen. It has been described as 'very sexy' by more than one viewer. Well there are heaps of nude people for sure. However the nudity as it comes across to the viewer is not sexy. It is rather boring in fact. True the women are pretty (with notable exceptions) and they have fine bodies (with notable exceptions) and thus they could should the script/direction have provided the opportunity have put on fine performances. Yet they do not. They seem...well bored. And they 'act' as if they have never had sex before",1.0
" See this move for Matt Schue. I think that is his name. If it is the long haired blonde dude. He is so hot. ",1.0
" A soft adult movie. Good to watch once if you are in the mood for that type of movie.Save your money and get something else. ",1.0
" Big disappointment. During the simulated unsexy sex scenes the sound track changes to some awful detached music that kills the mood. The main charactor isn't even that good looking. You want 'HOT STUFF'? Then check out (the unedited or Unrated versions of)Emmanuelle Emmanuelle 2 Dessert Hearts (the hottest lesbian scene ever made) Butterflies Are Free Tender Cousins (the french language version) Carried Away Lured Innocence. That's the 'A' list of erotica. Warning don't view more than one of these at a time they'll melt your VCR. ",1.0
" At page 250 of this fantasy/fairy-tale novel by a prestigious British author the main character 17-year old Joanna says 'This is getting very confusing.' That about sums up this mixed-up hard-to-follow book about the loss and reclamation of Fairyland. Perhaps it was more understandable to Brits? I just didn't get it or feel wowed or caused to suspend my disbelief. ",1.0
" Package says one size fits most queen...well what the heck is most queen because a 1x and a 3x are too different sizes I am a 1x and this didn't fit over my curves. ",1.0
