Document,Stars
" This is about the trials and tribulations of a multigenerational family.We found it disengaging and rather tedious. It went on and on without getting far at the beginning and we started skipping scenes to see if it picked up. In the end we abandoned it.I'd hoped for more from a movie with Saif Ali Khan Salman Khan & Karisma Kapoor but this was 1999 and I guess it wasn't among their better stuff. The music and dance was ho-hum and unmemorable too.Elsewhere on the Net it scores average. However it was below average for us and not a keeper. ",2.0
" My review centers on only one thing - the type size. This edition is disappointingly and in my humble opinion unnecessarily small. Increasing the type size a point or two would move the edition from unreadable to readable and at most increase the book length by about a hundred pages. Since it is currently at almost 500 pages I feel quite certain the binding could accommodate another 100 pages with no problem.What makes it all the more frustrating is that the type itself is a nice clean face that wouldn't require a magnifying glass if it was just a little larger.I really don't believe Our Lord meant for us to suffer eye strain to read His word; nor do I think He wants us to carry around large books when small books with readable type would serve the (His) purpose. ",2.0
" I have been using this for several months now and I am not particularly impressed by it. The liquid itself is smooth and silky and it goes on and washes off quite easily but it seems to not have done anything to/for my skin. Jury's sill out for me... ",2.0
" At first this printer worked well but after a year it is nothing but trouble.To begin with you can't print more than 4-5 pages before the 'page grabber' will start to grab more than one sheet of paper at a time and the text ends up going across both of them.Then there is the printer driver which is also not up to par -- where is the manual two sided printing that has been in the classic Mac OS for all of these years?In short this was my last HP printer. The jamming paper feed is too much for me to handle. ",2.0
" I must admit I saw this upon its theatrical release late last year and I was pissed off upon walking out the theater at the fact that I spent 7.50 for something I could've waited for on DVD. The action is great for any fan of many explosions unrealistic fights and over the top car chases(exactly how many times can you shoot a car with automatic weapons and it still drives as if it just came straight off the lot?)...however the acting was poor by practically everyone...nothing convincing at all. I was actually ashamed of screen veteran Robert Patrick's performance....silly punchlines and almost a robotic performance. WWE wrestler John Cena's performance looks as if it was painfully rehearsed one too many times...even the exotic Kelly Carlson's (who had probably every man in the theater wanting her to go to her NipTuck ways of nakedness or sexy lingerie.....sorry fellas no such luck)portayal of Kate Triton(John's fiance) leaves her acting abilities a little less desirable. Even the supporting cast of almost relative unknowns...except for Morgan(Anthony Ray Parker who many may remember played Dozer in the Matrix) however his bad punchlines uneven temper and constant 'black man plight' rants couldnt give CPR to a movie that began drowning from the opening credits. I can't remember the last time I scored something this low but it had to be done for the sake of the action/adventure genre....1 and a half stars. ",2.0
" For Cena's first movie it was okay. Lot's of explosives but I really wouldn't recommend the movie. Some okay jokes and the story line was kind of weak. Typical ransom give me back my wife type of movie. I recommend that you wait till the movie comes on television and then decide if you want to buy it or not. ",2.0
" John Cena is perfect as the former marine who goes on a rampage to rescue his wife from killers. The movie moves fast and its slick production and sets adds to the visual eye candy.My only beef is with the WWF empire that produces these Wrestler-turned-Action Star movies. The WWF gave us Stone Cold Steve Austin in THE CONDEMNED which was fun and Austin was great. But like THE MARINE we see almost zero of the world famous torsoes of these super heroes. In THE CONDEMEND Austin never takes off his shirt for one scene. And he has a body to die for. in THE MARINE you've got about l5 seconds where we see Cena without his shirt and his body is amazing. But after that he's fully covered. The reason I worship these wrestling super stars is because they're so damned good looking and they don't mind strutting their stuff in a pair of speedoes. One can only hope that the next WWF action thriller will give us a super star wrestler who exhibits his chest --like Schwartzenneger Stallone Von Damm--and give us fans something to thrill to. ",2.0
" 'The Marine' has an instant appeal. While not innovative it sports some eye-popping pyrotechnics and chase scenes that don't give the audience a chance to catch its breath. John Cena fans will likely be enthralled especially since his character acquires some boxing and martial arts abilities to add to his wrestling repertoire. (Nine lives don't hurt either.) Even the threads and riveting music draw our attention; both a modest update to 'Miami Vice' (the TV series). Seeming random at first John Tritan (Cena) gets established as a sort of Iraq War Rambo whose prowess will undoubtedly help him save his domestic life. Coming home he finds his new job as a security guard dull even if it gets him on the eleven o'clock news and another chance to come home to Kay (Kelly Carlson) his pretty young wife. The plot is simple",2.0
" Oh boy it seems we have a wannabe Rambo in the house! Seriously this is one of those movies that you gotta watch to laugh at. The movie does have a lot of action scenesstuff blowing up people dodging bullets. and none of them are realistic. The good thing this movie boosts is that it doesn't take itself seriously. It has a few of lame one liners it even breaks the third wall in one sceneThe movie tells the story of a recently discharged marine; he arrives home to begin a new life with his wife. They decide to take a road trip have a good time together but his wife gets kidnapped oh noo! Yeah so now Mr. Marine must save her. In the process he beats a lot of bad guys. Anyway it's an okay movie to watch when there's nothing on the teliMY PERSONAL RATING",2.0
" Thank god I borrowed this movie from my roommate. I doubt I would have ever even rented it if I was back in the states (I'm in Iraq right now). This is going to be a short review for a pretty bad movie.Before you read my review please take not that I'm an action movie fan. Whether it's a good one with a pretty decent plot or a fun one where you can drink and laugh to it with its whack out plot and crazy actions scenes. This movie just fell short of anything fun or good.The beginning intro with Cena rescuing some marine buddies was action packed but choreographed horribly. It looked incredibly fake. My hopes for a decent movie faded quickly.One of the cooler parts of the movie was a bank heist that was led by Rome (Robert Patrick better known as T1000 from T2). If it wasn't for the horrible direction and script Patrick would've pulled this character off in a very cool way. This scene gave me hope for an ok movie to maybe get a little drunk to and laugh at the over the top action scenes.Then comes the kidnapping. It felt like 40 minutes of the movie we watched Cena run and jump through the woods trying to rescue his girl from the bad guys. Pretty annoying.Then we see the bad guys take refuge in an abandoned bar in the middle of a swamp that the police were JUST in. Honestly I believe there would've been cops that would've stayed there JUST in case this exact scenario would have happened...but whatever... I dont expect common sense to happen in action movies... especially bad ones like this. So we have Cena taking out bad guy after bad guy here till the oh so predictable twist of the movie happens.If you like explosions trust me about this you'll see massive ones every 25 minutes of the movie it seems like.Also Kate (Kelly Carlson from Nip/Tuck) played a pretty good part for such a bad role. What really makes me irritated about her part though was that she gave the bad guys SUCH hell that there is no way they wouldn't have just killed her to get rid of the crap she was putting them through. Like I said earlier I dont mind cheese in bad action movies but this was just driving me nuts.I gave it 2 stars mainly for Robert Patrick. Like I said earlier he played his part as well as he could for the craptastic script. I would love to see him with a similar role in a movie that's in better hands. ",2.0
" When I went to this movie I was hoping for something decent. But instead I found out that it was the worst action movie that I've ever seen. I'm a fan of the WWE but I know that the wresters can't act to save thier lives. But I went to see this movie because I was hoping that it would make me change my mind. But it didn't there was only one good scene in the movie and that was the very first 5 minutes. John Cena's character in Iraq showed how brave our troops truly are even though he went in guns ablazing. I love action movies I love the testaterone pumping flicks like Terminator 2 Predator and Casino Royale. But this movie didn't get me excited in fact it made me laugh. By the end of the movie my sides hurt from laughing so hard. John Cena is about as good of an actor as he is in the ring. His character survives around 6 or 7 massive explosions without a scratch. I don't mind when an action flick has scenes that can't happen in real life but this was overkill. The only reason I gave this move 2 out of 5 stars instead of 1 was because of it's portrayal of how brave our troops are over in Iraq. When I went to go see it with my friend he and I were probably the only people without Cena shirts on so if you're a fan of Cena then you'll love this movie. I for one can't beleive how crappy of a movie it was. Don't waste your money on this go buy a copy of Terminator 2 you'll thank me. ",2.0
" I did not like it very much...bought it because of the fact that my son went to high school with him and thought it would be nice to have. It was not as much action as I thought it would be....a little dull...but not bad for his first...know he will get better as the 'Rock' did!!! ",2.0
" For the first half hour of this movie the viewer may get the idea that the script Michelle Gallagher and Alan B. McElroy is just awful (with good perception!) but as the film's story evolves the idea that this may just be a National Lampoon parody of action flicks - and if that is the case it is truly a funny bit of entertainment - for a while. Then it becomes obvious that the minimal storyline (ex-Marine's wife is abducted by diamond thieves and Marine elects to leave his one day 'security job' and take the initiative to capture his wife and strike down the bad guys in the swamps of North Carolina) is really just a matrix for staging as many pyrotechniques explosions as possible. It does get tedious.The 'star' of this noisy 'Unrated-for-destructive-violence' film is one John Cena another wrestler from WWE (World Wrestling Entertainment) being promoted by the director John Bonito to follow the path of The Rock",2.0
" first the acting was so so so bad the movie this is what i have to say ?but they get E for effort. ",2.0
" Patrick was the only real enjoyable part of this whole movie and he kept it entertaining which is the only reason I could think of anyone (who's not a kid or a Cena fan)wanting to see this movie. The movie pretty much portrays Cena in the action film genre as the WWE portrays him as a WWE superstar invincible unbeatable and never get's injured. The way bullets and explosions always seem to miss him make it seem like John Woo films (such as Hard Boiled)are realistic enough to be documentaries. The 2 scenes I can easily point out as examples include when Cena is driving a car at the car the villians are driving and 2 or 3 villians are unloading magazine after magazine rounds at the 'front' of the car shattering the window destroying the hood and yet not one even scratches Cena who doesn't even try to dodge most of them (there's one part where he tries to put up a bullet proof vest but that only lasts for a couple seconds and you mine as well forget it ever happened when compared to the rest of the scene). Then the part at the end fight (with Patrick) where Cena takes a sledgehammer to the gut at a full force impact then continues the fight 15 seconds later like nothing happened.The movie is good as a one time popcorn flick with a few buddies but even then it would still not be enjoyable since like in 9 out of 10 Cena matches in the WWE Cena wins and the opponent(s) people are really cheering for and who are overall better than Cena (in this case Patrick has better charisma and acting skills) lose.See it if you want but I would put it on the 'pass' list. There are worse movies than this. ",2.0
" Lots of action but totally unbelievable just like watching wrestling. Amusing enough to watch but not to own. ",2.0
" If you overlook the fact that they use a Army cover (hat) instead of a Marine one and you over look that the Officer salutes and enlisted man first and not the correct way which is the other way around and if you over look the unbelievable plot and you overlook the poor acting and you over look the over the top explosions and seemingly bullet proof cop car (except when it flying through the air upside down) and you over look the campy dialog and you overlook the super human aspect of a number of the characters like being beat mercilessly with a steel pole and they can still save the day nearly unfettered and if you over look all of that and so much more you'll have an enjoyable film.It is your by the book boy loves girl girl gets in danger boy saves girl they live happily ever after with overly excessive explosions and no surprises no intrigue predictable from the opening scene to the last one type of low grade movie. If none of these little quirks and so many more do not bother you then you might enjoy this. It is at best a `rent it' and not a `buy it' if you must see it you have to see it. But if you opt to skip it you're not missing much in the least. I give it 2 stars and I'm being kind. ",2.0
" You know those movies from back in the day that you thought were great but you watch them now and think they are the worst movies ever made? This movie could certainly fit the later but whether you think it is any good in the first place remains to be seen. The quality of this movie or lack thereof as the case may be is evidenced in the filming sequence (you've seen it a 100 times before in every B movie that has come before it) and the dialog (painful) of the opening scene. There is no plot nor dialog to be had in this movie.This movie is about WWE style action and John Cena. Some good points the death of Angela was a fun scene as well as John's police car going over the cliff. That sequence was excellent but of course the 5 minutes that preceded that of the police car getting shot up was way over the top and beyond belief. I hope they were just making fun of bad action films but I think they were actually just being one. There are a couple of other so unbelievable scenes that I was actually left feeling the director could care less about the intelligence level of his adult audience.So I really can not recommend this movie and thought it bad enough to write a review. If you are a fan of WWE and John Cena and want to see action no more believable as what you might see on Smackdown you may very well like this movie. There is nothing wrong with that if that is your bag and the 16 year old WWE fan I took seemed to like it. But if you expect to get more for your money then I recommend passing on this one.I did want to add a few comments. First I seem to have hit a nerve with some fans. Sorry. That is my honest review. Don't smack-me-down because I really hated this movie that you may have liked. As I said it may very well be likable by some people as it was by the 16 year old I took to see it. Heck I actually enjoyed Paris Hilton's one hit wonder but I'm honest enough to know that many people think even less of her then I did of this movie. All the more power to them as long at they are honest in their review. So give me a break on that please. I did also want to add one thing I liked about this movie which is at least it was cheaper to take my fiance and her son to see it then it was to pay for one pay per view smackdown. ",2.0
" This movie had bad acting and a thin plot. Could have been much better. Lots of action lots of explosions but didn't seem like a good Blu-ray quality movie. It killed 2 hours but nothing i would recommend to a friend to watch. ",2.0
" THE MARINE proves yet again that an action movie needs to have the focus on the hero and his motivation. When a film like this one has some truly outstanding fiery explosions to maintain a viewer's interest that attention span will last only for as long as do the FX and even with that there are diminishing returns. John Cena the WWE wrestler is John Triton an ex-Marine discharged from the Corps only because he disobeyed orders to save the lives of three fellow marines. You would think his commanding officer would have understood. He takes a job as a security officer and gets fired immediately again for just doing his job. The primary problem with THE MARINE is the expectation that one has in terms of why one sees this film. I choose to see action movies that have a hard to achieve balance between the exploits of the action star and the believability of the plot. Stallone had no problem doing that in any of his RAMBO films. Cena has a long way to go to find this happy medium.Robert Patrick is the Bad Guy. He mugs makes unwelcome advances to Cena's wife and generally conducts a criminal campaign on the fly. You know that an action film is off kilter when the Bad Guy by default becomes the focus of interest. Cena does little more than take beatings give beatings narrowly escape death in fiery car crashes and scowl on cue. If Cena has a future in acting that future is probably in the ring as a wrestler. ",2.0
" This movie is almost a joke. The beginning starts off quite nicely with our 'Marine' taking down 9 terrorist with a machine gun and hand-to-hand combat without even being touched. The problem is later in the movie our same 'Marine' is knocked down with a fire extinguisher a branch and a bar. Apparently terrorists trained in the military with machine guns are much less capable than a man with a fire extinguisher.Second the 'Marine' was knocked unconscious by both the fire extinguisher and tree branch yet being punched hard multiple times tied to a chair he is left un-phased.Third our 'Marine' seems to get punched a lot for being such a skilled fighter. Even going up against hill billies he gets thrown through a table. Which also shows hill billies are skilled in hand to hand combat a reality this movie taught me.Fourth no one seems to care that our well respected 'Marine' leaves a wounded cop unattended and steals a cop car. Throughout the movie he causes hundreds of thousands of dollars of damage without being reprimanded.Fifth a good portion of the movie consist of our 'Marine' following people through the woods. That's it.... Wow.... Exciting.....Sixth our marine jumps out of a flaming car over the edge of a cliff. 10 minutes later he is walking on land. Apparently it is left to our imagination how marines can fly.Seventh When our 'Marine' gives CPR its just pathetic. It looks funny to begin with because John Cena's arms are as big as his wifes body but its even worse because he doesn't do CPR right to begin with.I'll be fair there were good fight scenes. There was a girl-girl fight scene (which lasted about 1 minute) though it was much more entertaining than the WWE girl-girl 'matches'. This movie was not action packed it had action but was not action packed. ",2.0
" This movie was not meant to be taken seriously....I think what they tried to do here is re-live the 80's action flick experience. If you watch this movie you are falsly lead to believe that you can be blown up and still survive take a fire extinguisher to the face and get right back up and can be shot at 100's of times and not take a hit. The dialouge is silly however the acting is pretty good. Sit back and enjoy/laugh. ",2.0
" I really hope the American Military didn't support this movie considering how things are going over there in order to recruit more bodies. If so that was a poor attempt. After watching this movie it left me quite speechless. War is entirely different and should not be made glamorous for recruiting purposes.'The Marine' is a very simple film with a few minor twists here and there. In the tradition of The Rock John Cena has begun a movie career after gaining notoriety as a wrestler. Both wrestlers/actors are muscle bound former college football players. Whereas The Rock has now proven he can act in a variety of roles Cena has just proven that he can do action. His role in 'The Marine' is evidence that he may very well be successful in films but he will need to find better material than this. The directing here is nothing special but seeing this is John Bonito's first feature I have nothing to support my cause as I have nothing more to base it on but he is able to deliver a film that is very easy and even if Bonito got a little explosion happy. The plot however is pointless. Throughout this movie these imbecile thieves call attention to themselves every chance they get. After robbing a jewelry store they don't just stroll away as no one outside knows what they did. They blow up a cop car. Why? I have no idea. One member of the group is prone to telling sad stories of his youth. Too often the camera lingers on the bad guys and then quickly gives us a shot of Cena running. Sure Patrick is a bigger movie star than Cena but this is Cena's movie. I really did not care about the bad guys other than how Cena is going to kick their [...].I will say that Cena has the build and look of an action hero in the grain of Jean-Claude Van Damme. He fits right in with the 'unstoppable 80's action hero mold.' He is 90% muscle and 10% charm. He has few lines of dialogue but does well enough with what he has. Robert Patrick hammed it up but seemed to relish playing a wise-cracking psychotic murderer. No one else is worth mentioning as it seems paychecks were just collected. Cena who is also a rapper had also been wearing military attire at his matches. No doubt he is doing so for publicity sake of this movie which celebrates Marines as heroes which is great but nothing he can do is going to generate enough interest to make 'The Marine' a success. ",2.0
" 'The Marine' reminds me of the old-fashioned action films made in the 1980s like Arnold Schwarzenegger's 'Commando.' If you remember this film our hero is a retired elite commando single-handedly saves the kidnapped daughter and kills all the bad guys. The story is incredible I know but fun nonetheless.In 'The Marine' WWE's John Cena plays that hero John Triton a marine discharged for disobeying the direct orders. The difference here is that the hero has to rescue his wife kidnapped by the diamond robbers and the gangs' leader is played by Robert Patrick. And watching 'Commando' is more fun.Frankly I don't care the wooden acting of the cast and the predicable (and unrealistic) story as long as the film provides good actions. Actually I found John Cena is not that bad as critics say and Kelly Carlson as his wife did a fine job. Also 'The Marine' has one car chases with good stunt and one funny one-liner about Robert Patrick's career making role.But things start to look silly when these actions are drawn-out. There are scenes big explosions but they only help lower the film's tension as the poorly-written storyline and choppy editing make it clear that none of these poses a danger to the protagonist who can easily survive and go to the next set-piece. Moreover it's not exciting to see the baddies fighting among them more then once. It's not thrilling to watch them trudging through thick mud of the swamp either.'The Marine' is an old-school action film that needs someone capable of handling the materials (themselves not bad) in a much better form. ",2.0
" Whoever mastered this CD had no idea what they were doing (this makes me wonder what other CDs on this label are like). They use about one-quarter of the dynamic range available with 16-bit audio. Five bucks is pretty cheap for the disc but you get what you pay for in this case. I'd probably opt for the other Eddie Fisher CD that has multiple albums (one of them being a Christmas CD) on it. ",2.0
" New Orleans is a sultry seductive city whose gardens reflect a rich history. Decadent nineteenth-Century buildings and courtyards provide an exquisite backdrop for exotic profligate vegetation. These serve as inspiration for all garden enthusiasts.Beginning with A Brief History that may not be brief enough; - the book stolidly drags the reader on through endless bayous of pages that recount the minutiae of the French settlers Native Americans African Slaves German and Swiss farmers.Subsequently it combines the cities latest horticultural overlay of recent Southeast Asian immigrants depicted at vegetable markets with mounds of cut mint. Then it offers impassive photos of the Warehouse Arts District and dilapidated fence structures of no particular aesthetic merit interest or relevance.The few published photos available to the buyer are quite nice. Nonetheless the book itself offers little more in the way of exotic balcony gardens or lush French Quarter design to inspire ardent gardeners. This pre-Katrina effort adroitly circumvents all that is attractive interesting vibrant or comely within the city. It plods along with sluggish text mostly unremarkable photography and seemingly indifferent editing. ",2.0
" Very much like Alexandra Stoddard's books too much alike. Stoddard's books are less wordy and still get to the point. I stopped reading this book when the similarities became clear been there done that. If you are looking for something in the 'guidance' area try Stoddard. She has many better books. I have some and re-read them often for refreshers and finding the 'gems' I forgot about. ",2.0
" Asimov had some interesting concepts in this novel. It's unfortunate that he killed them with his stale characters and unbelievable plot devices. The book (and its successors) read like an episode of Leave It to Beaver set in outer space. The repetitive vault openings became tediously predictable - I felt like I had read the same chapter a dozen times. Read the Cliff Notes save yourself some time. ***** ",2.0
" I read this book based on overall good reviews of the series and Asimov in general. The story had some interesting moments and actually started off quite solidly. But then the politics took over and the Sci-Fi aspect was completely lost. This book felt like a drama class play that could have taken place anywhere and almost at anytime. I never felt like I was in space or that anything related to Sci-Fi was present. I didnt mind the story so much but being a Sci-Fi book means that I expect some technical 'sciency' details and didnt get anything in this book. I also did not like the huge jump from each major chapter regarding time. Just when you feel that the plot and characters are 'settlling-in' you jump 80 years and have to start all over again. Lastly there was very little scene setup. I rarely knew where the dialog was taking place or what the surroundings were...hence the comparison to a stage play.If you like Arthur Clark's style of Sci-Fi like me and prefer the Science aspect of Sci-Fi to be featured in books you read then I would not recommend this book. It is somewhat over-rated and isn't really Sci-Fi In my opinion.... ",2.0
" The first time I tried to read Foundation I was six years old and it was simply too complex for my developing mind. Just a few months ago however I was cleaning out my attic and came across the same old book. To ascertain it's actual nature as interpreted by the adult mind I read it again. I was amazed not only by the sheer brillance and ingenuity of the ideas contained within it not only by the grandiose size of the subject matter but mostly by the writing which I regarded as absolutely horrid. The plot is clunky the conversations roll off the tongue like sandpaper covered in peanut butter and the descriptions could have been written better by some obscure species of mosquito. As a book it could be improved by changing the title from 'Foundation' to 'How Not to Write a Book' or 'Please Steal These Ideas and Rewrite Them in English.' I highly reccomend it to people for use as a very expensive and ineffective paperweight. ",2.0
" I have heard so much about this book over the years but didn't like Asimov's writing so I never read it. Well I thought maybe this was different but no it's the same poor writing. I love the idea of psychohistory but that's where the love ends for this book. And Hari Seldon dies before we get to know and like him. Dull mostly pointless conversations between people you don't know as the story jumps quickly over time ruin this book. And how lazy of Asimov to not develop his ideas. At one point he gets out of this by having a character watch a movie that we can't see which describes something that would have been interesting and clever had it been developed.I guess I'll finish the series because I've heard the other books are better. Phew glad I got this out of the way. ",2.0
" Disclaimer",2.0
" 'Foundation' is considered by many SF devotees to be one of the greatest creations of the genre. It won the Hugo award to prove it spawned many sequels and even a couple of prequels. I was excited to read this book expecting it to live up to its many accolades.Boy was I disappointed!The basic idea of this novel is fascinating",2.0
" Right where a character talks about his old age of sixty-two years.Yeah right. An advanced galactic civilization thousands of years old with FTL travel and turnkey exoplanets just right for human habitation everywhere never bothered to find medical treatments for aging. That might have sounded plausible in science fiction 60+ years ago but much less so today. The novel also suffers from a lot of faults which other reviewers have noted. Perhaps Asimov's stories blew geeks' minds in the 1940's and 1950's but his work hasn't aged well.BTW Asimov Heinlein Clarke Carl Sagan and a lot of other scientifically knowledgeable people in the mid 20th Century accepted the existence of exoplanets based on NO evidence at all until the mid 1990's while at the same time criticizing similar claims without evidence as woo-woo. Just by coincidence the exoplanet faith position happened to resemble observable reality somewhat - but it didn't have to. Even then the existence of so many 'hot Jupiters' surprised a lot of astronomers involved in the hunt for exoplanets. Exoplanetologists may not find plausible earthlike planets for many years. ",2.0
" I couldn't wait to read the first of the Foundation novels having got such great reviews and having heard that it's been such an inspiration to so many other sci-fi authors. But I could barely finish it. The book is flat-out boring. There is no action choosing rather to focus mostly on matters of political intrigue. If you like watching CSPAN then you'll love this book.There is also no continuity of storyline or characters. The book constantly jumps ahead in time right about the time you've wrapped your head around the current characters and plot.It's like a set of boring short stories loosely stitched together with an single underlying theme. ",2.0
" This seems like awfully shoddy science fiction to me. The old complaint about thin characterization isn't even the worst of it nor are the crazy anachronisms [rampant cigar smoking newspapers and casual misogyny]. But so much of this plot develops in the form of uninteresting local political maneuvers between slightly AynRandized heroes and buffooning villians with no sense of place or grandeur whatsoever.The timeline of the novel is suddenly too breif after introducing the vast concept of a 40000 year swing through history and neither the future society Asimov has envisioned nor the apparant brilliance of the plan at the heart of this series are ever portrayed convincingly. Whatever powerful effect this book may have had in its day it is bereft of it now. ",2.0
" Foundation is the epitome of the ideal of the pessimistic technocratic utopian. Strange as it may sound the plot is as follows",2.0
" The book is written about an empire in the future. I'm not really sure why Asimov thought that the future galaxy would be ruled by an emporer which is a dying system of government instead of a democratic republic. I know this is nit-picking but I didn't like this book.Apparently the future can be predicted with a high degree of accuracy using math and statistics. Anyone who works as a mathematician or statistician as I do knows that it's difficult to predict what's going to happen in anyone's life tomorrow much less the entire world 500 to 1000 years into the future using statistics.This book is intellectual worship which is something I can't stand. Intellectual worship is when people think they are intellecually superior to everyone else so feel they should rule over everyone else if only you would listen to them. This idea drips off the page as event after event is predicted by some really smart dude. This smart dude predicted a collapse of civilization and treated it as inevitable. Another idea that's patently absurd- that any event that occurs is inevitable.If this guy was so smart as to predict with a high degree of accuracy the downfall of civilization and the rising of a new one along with the traumatic events this new civilization would go through why wasn't he smart enough to avert the downfall of the original civilization. Surely with his predictive ability people would listen to him but he decides to let it crumble for whatever reason.And Asimov is a mediocre writer. The story is only moderately interesting because no character really gets developed. I read this book because as a sci-fi fan I felt obligated. ",2.0
" When I was in junior high school Asimov's Foundation Trilogy was my favorite science fiction. Recently I picked it back up and have had to revise my opinion somewhat.First in terms of character and plot development Asimov certainly hadn't hit his stride when he wrote these books. The characters are cardboard cutouts--especially the female characters.More importantly Asimov uses the basic idea behind the series...that Hari Seldon created his 'psychohistory plan' and launched it invisibly determining the future of his Foundations for centuries...as a kind of magic box from which he pulls plot developments. This drains the story of dramatic tension. One knows from the get-go that it'll all work out in the wash. (In the second half of 'Foundation and Empire' and 'Second Foundation' Asimov had found a way out of this problem by introducing a wild card in the deck.)Finally the book hasn't aged well. The technology forseen for his far-future galactic civilization seems positively 'retro'. Normally this wouldn't be a problem...Orwell's 1984 is still an effective piece of fiction even though it's 2002 and the world is far different from the world Orwell envisioned...but the Foundation books' other flaws just seem to make this worse. ",2.0
" The Foundation novel is very dated which I suppose is a function of the time it was written. Women are almost entirely absent except when they turn to putty over pretty pieces of jewelry. A gun is an 'atomic blaster' and other quaint 50s relics.The one dimensionality of the characters is problematic. I have to admit that although I don't read a lot of science fiction I know priority is never put on characterization. However since nearly all of the ideas of the book are no longer relevant this shortcoming becomes glaring. The book is more of a time capsule than a living book.There is actually a single main character who re-occurs as 3 different personas (Seldon Hardin and Mallow). SeldonHardenMallow is calm calculating and always right. His opponents flail around until the denouement when SeldumHardenMallow has maneuvered them into exactly the right position and emerges victorious. It's so predictable that there isn't any dramatic tension.The biggest problem I had with the book is that the politics seem very nave. This novel was supposedly based on Gibbon's 'The Decline and Fall of the Roman Empire' but Foundation seems to have only to most primitive understanding of that work.I don't really understand the love generated toward this book. It seems particularly flat. A lot of people seem to enjoy it -- just not me I guess. ",2.0
" Just writing this to provide moral support for anyone who reads this book and is thoroughly underwhelmed.Asimov's prose is clean but his tone seems uneven in this installment as opposed to the tighter first book.The book is essentially two disconnected adventures... not very appealing.There's a female character in the second adventure that's quite problematic; she's dull and Asimov spends a lot of time and effort on the fact that she's (gasp) not male.Finally this series feels very dated in terms of language attitudes and even vision of the future. 'Nuclear' is the buzzword; everything's like the '50s but nuclear-powered.I liked Foundation but Foundation & Empire tends to wander away from the idea of the Foundation as the main character and instead can't seem to decide whether to focus on galactic-level events or protagonists. This would be excusable if the protagonists were interesting.Go read Jack Vance or Gene Wolfe if you want masterful sci-fi! ",2.0
" This book has all the Asimovian trademarks",2.0
" I respect Asimov as a writer of science fiction. However after reading all of the Foundation series I wish it had more humanity in it. The book was overly complex. The characters did nothing for me. The Foundation series is over rated in my humble opinion. It falls in the category that I call dry sci-fi. Asimov's Robot series was better than this. ",2.0
" The book Foundation by Isaac Asimov has promise but leaves the reader without satisfaction upon completion. Though having what initially appears to be a gripping plot the grip loosens throughout the book. While philosophers may enjoy the lack of action and adventure other readers who crave that amazingly described action sequence will find that this is not the book to get. Taking place beyond the year 12000 A.D the Galactic Empire spanning galaxies is predicted by the revered physcohistorian Hari Seldon to crumble. On a mission to shorten a period of 30000 years of barbarism after the fall of the Galactic Empire to a mere millennium he establishes an association the Foundation to preserve the Universe's knowledge in a giant Encyclopedia. Foundation takes place on many different planets in many galaxies across the universe. This book spans many generations and involves many characters as the book covers in different plot lines that converge at the end.Foundation is a book that focuses on political issues thus making the book void of action and adventure. This can make the book extremely boring and aggravating to some readers. The story focuses on conflicts among activist parties and groups conspiring against the political leaders of the Foundation's home world Terminus as well as diplomatic and religious conflicts between the Foundation's home planet Terminus and neighboring kingdoms such as Anacreon and Smyrno along with greedy kingdoms bent on conquest of their neighbors. But out of the 285 pages of the book there is only one significant action sequence which is between the kingdom of Anacreon and the Foundation. The sequence involves a mass riot and uprising of priests on Anacreon's home world along with the total emancipation of the Anacreonian naval fleet by a priest who threatens to curse the fleet. When characters like the mayor of Terminus and his advisors discuss war or the inevitability of a war there never is an explanation of what occurs during the fighting just a summary of the war and who is the victor. An example is at the end of the book when there is a war between the Foundation and the world of Korell because of disagreements over religious beliefs and the tolerance of missionaries. The war is only summed up in an excerpt from the 'Encyclopedia Galactica'. Another noticeable point about Foundation is how confusing it is in many aspects. The book is broken up into 'Parts' that separate time setting and characters. A part entitled 'The Mayors' which takes place mainly on Terminus and involves the mayor Salvor Hardin and the relations between his world and the kingdom of Anacreon is then followed by one entitled 'The Traders' which takes place many decades later and involves totally different characters in a different part of the galaxy. When and where each part takes place is not answered until later into the chapters of the part. Also confusing is the fact that new characters are introduced quickly in every part thus making it harder for the reader to grasp. If the reader gets attached to a character or really likes where the plot and characters are going in a certain part he or she will be unpleasantly surprised when those characters are never talked about again in the novel after that part.One good thing about Foundation is that it expresses new and intriguing ideas about predicting the future through the science of psychohistory and what the human race and universe will be like in ten more millennia. This includes the idea of having a Galactic Empire that controls millions of planets. Along with ideas of nuclear power still being the most advanced power system man-sized force fields able to block any nuclear handgun's blast and giant space ships with the capability to destroy planets are discussed. Also the ideas of monarchy being the prime governmental system is included in the novel. These may seem like interesting ideas that would make Foundation a great book but the reader may find that these ideas also make the story harder to understand because they are either seemingly too primitive for the time period or too far-fetched to be logical. This book could be someone's favorite book if they happen to like philosophical books without action. It could also be the bore of a lifetime for some people. ",2.0
