Document,Stars
" From the charming opening sequence of memories from Rosemary and L. Sprague de Camp to the interesting list of Heinlein's 'Unwritten Works' this volume provides a fascinating insider's look at Robert Heinlein's life and work.It purports to cover every one of Heinlein's published works ... short stories novellas and novels all ... and I believe that claim. If it is missing anything I would be unable to name it. The book generally assumes that the reader is a Heinlein fan and has read all or most of his work. You won't find much in the way of plot summaries here. What you will find is information about various drafts of novels where information is available and for these it is interesting to see how an original concept was molded into published form.There are some notes and tidbits about every work often including information about Heinlein's inspiration for the work as a whole or for elements used here and there in the story. Other pieces of trivia are liberally mixed in.Oddly the author makes a number of mistakes when trying to enumerate various plot ideas. For example when listing Heinlein works which use time travel as a device he forgets 'Farnham's Freehold'. In listing books that use the surface of Venus as a location he forgets 'Space Cadets.' However I can forgive these oversights. If nothing else it gives the reader a chance to 'participate' by knowing that you remember something about Heinlein's work that this researcher overlooked or forgot. ;-)If you haven't read at least most of Heinlein's novels and many of his short works then this book probably isn't for you. You'd be completely lost in not knowing the context of the discussion for most of the works. Without an abiding love of Heinlein's fiction much of this could be deadly dry.For someone like me who literally grew up reading Heinlein (I read 'The Star Beast' during the first month of 4th grade when I was nine years old and I'm pretty sure that was the first sci-fi I'd ever read) this book is a treasure and I wish I had happened across it long ago. I don't agree with every conclusion drawn by the author but there are many things about Heinlein's writing that even two die hard fans will disagree about.If you haven't read a lot of Heinlein the information in this book is not of the type to often inform you or inspire you to read particular Heinlein works. For folks like me who have devoured his every word often many times each page contains interesting information.Highly recommended for every Heinlein fan. ",5.0
" This book is a serious attempt at an academic reference (with Opus numbers and all that) but anyone who really loves Heinlein's work should have it. I read it from cover to cover and enjoyed it rather like a good story in itself but admittedly I have read almost every available piece of Heinlein's writing. There was new information even for me on a few of the never-reprinted stories on his non-fiction and on the background of some of the works.This book specifically takes a 'no spoilers' appraoch so no need to wait to get it until you have read them all.Since the publication of 'A Reader's Companion' the first volume of the sweeping Heinlein biographyRobert A. Heinlein",5.0
" Gifford is one of the top experts on Heinlein's works and his 'A Reader's Companion' is an exhaustively researched and well-thought-out compendium of nearly all of Heinlein's work.I say 'nearly' only because the book misses a few Heinlein collections and such that have been published in the few years since Gifford's 2000 printing. [...]I've been collecting Heinlein works for years even very obscure ones and I still learned of new things from Gifford's book. ",5.0
" The Logan 702 with the anti-crawl pin is easy and accurate to use in mat cutting. I've tried many styles and brands but this one I would recommend for all skill levels. ",5.0
" I really love this movie it is one of my favorite hindi movies. It is family-based and has great characters great songs a strong sense of morals eye catching sets and clothing. I like that this movie doesnt contain violence lude scenes etc. I highly recommend if you tend to like a more traditional hindi movie experience (like many movies from the 90's such as Hum Aapke Hain kaun) with a large talented cast. This movie is strongly based on positive interactions within an extended family and leaves you feeling good in the end. ",5.0
" My father wrote this book and the knowledge he instilled in his children about our black history is awesome and worthy Our family is so glad that our father had the knoweldge to share his knowledge of our history it is a shame that Black history is not taught in the school system. Thanks daddy for sharing ur boook sense wit the world... ",5.0
" If you like lots of realistic believable science in your science fiction... If you love to learn about space exploration and the science and technology behind it... then this pair of series is great for you.The rest of you probably won't enjoy it nearly as much as I did. It's all a matter of taste.'Race to Mars' was a 4-hour Canadian mini-series about an international mission to Mars all based on the best latest science and plans (as of 2007). You won't find the alien artifacts ofMission To Mars. You won't find the out-of-control robot ofRed Planet. All you'll find is believable astronauts/engineers facing the challenge of their lives and sometimes falling short. If landing on another world and trying to build a lasting presence there isn't enough drama for you then this is not for you. But it is for me!'Mars Rising' was a 6-episode companion series a science-fact series that explored the science and technology and plans behind 'Race to Mars'. Instead of a dramatic presentation it's a deep exploration of choices and alternatives and risks that such a mission would face. It gave me a lot of ideas for Mars stories.If you're a fan of real-world space travel check out this double-feature. But if you want something action-oriented look elsewhere. ",5.0
" very realistic and fantastic movie a must for all mars enthusiests like me. Great graphics and The planet just aches out for me to be on and explore ",5.0
" Mars Rising is the best documentary I've ever seen about the issues surrounding a future manned mission to Mars. Shatner's voice-over gives it extra credibility.Race to Mars is the most realistic movie ever made in the 'manned mission to Mars' genre. ",5.0
" The amazon.com reviewer hits it right on the nose regarding this set. Stravinsky was not a conductor at the start of his career but began to conduct his own works in public in the 1920s when he was in his mid-forties doubtless in part because he needed the income. Some of his earliest recordings are not entirely successful (at least in my opinion) but by the time he made the ones in this set in the early 1950s he was truly expert in getting his players to produce what he had in mind as much as any composer/conductor I can think of. Sometimes his recordings feature studio or pickup groups that are not quite on par with the top orchestras but they often are and his performances are always well worth hearing.Amazon's reviewer mentions the splendid Histoire and Octet. Stravinsky did stereo versions in 1961 though the stereo Histoire features Los Angeles musicians including violinist Israel Baker rather than the New York-based musicians in this 1954 version which includes violinist Alexander Schneider. All of these are excellent but the Histoire and Octet here in excellent mono sound get my vote as more dramatic and exciting overall.The original LP of the Histoire and Octet is a rare collector's item (the excellent notes to this set by Tim Page actually mention this) and the CD sound is superior to that of the original LPs so it's great to see this set at a low price again. Grab it quickly before only the expensive ones are left. ",5.0
" As far as I knowthis predates anything else known as 'drone' musicwhich seems to be a popular genre these days.This is about as psychedelic as it getsyour mind wandering out into the infinite void.So good. ",5.0
" HELLO DAVID WAYNETHIS IS ME MICHELLE TAYLORWE HAD A CRAZY LIFE TOGETHER GROWING UP YOU AND I.I HAVE BEEN TRYING TO CONTACT YOU FOR A LONG TIMEIF YOU GET THIS MEGGPLEASE E-MAIL ME AT BAPTISM1996@aol.com.this is my e-mail address.we have alot to catch up on. miss you much. MISS YOU MUCH MICHELLE TAYLOR. ",5.0
" Works fine. Easy to install. Some reviews talk about not fitting wall plates. Designed for the plate supplied to fit over the existing plate so plate supplied is over sized for a reason. ",5.0
" this works fine. I replaced two of them. also found them actually cheaper at the local Home Depot store. Both seem to work fine. ",5.0
" I wanted a timer to shut off lights in a master closet. I first tried an electronic version but I had interference with some other home automation devices so I resorted to this older spring-wound technology. Simple works perfectly. This spring wound timer worked as advertised and would be perfect for bathroom fans as well. ",5.0
" I have used multiple Intermatic wall timers and have been extremely pleased. I have placed a 15 minute timer on all the bathroom vent fans and we can turn on the fan and leave the room and it shuts itself off. Very simple to install with clear instructions. ",5.0
" We installed these on the switches for the exhaust fans in our two bathrooms and the closet light in our daughter's room. They work great. They don't need batteries -- the low-tech spring does the job. They save energy because you can't leave for the day and leave the fan going all day long. ",5.0
" This is exactly what i was looking for good quality and after 6 months of daily use is just like new and working perfectly will buy 2 more. ",5.0
" The perfect timer to use to control bathroom fans. Easy to install set and has reliable operation. ",5.0
" Every bathroom with a fan needs one of these. It allows the fan to run for a period of time after you leave clearing things up for the next person. These timers come in different maximum number of minutes and 15 minute is the best for the bath. 30 and 60 minute versions are overdoing it. Even though it isn't solid state or latest high tech version it is the easiest to use and doesn't waste any energy except the twisting of one's arm. ",5.0
" Having gotten tired of passing by my bathroom only to hear the vent fan roaring away from having been on no telling how long I looked around and found this simple one-to-one swap for my existing switch. Design-wise it is a spring loaded timer that can be set for anywhere from about 2 to 15 minutes. Setting it causes the fan to come on and then the timer simply winds down to cut the fan off after the set amount of time. The unit comes in either white or beige (which for some reason costs more on Amazon). The installation package includes screws for the power connection screws for the switch plate a plastic knob and a small plastic plate with timer markings and retainer nut. The timer plate is flanged to fit a traditional switch plate and is sized to fit into a decora styled plate. By the same token the unit has screw points for either style. In my estimation the thought that went into the design makes this a 5-star product. Obviously it does require an electrical installation and if you don't have the confidence to replace a wall switch by all means call an electrician or a more confident friend to do the work.If you are doing the install here's some info that might be useful. The unit's connection points are clearly marked as 'line' (for the input power 'hot' wire) and 'load' (for the appliance it is being connected to in my case a fan). It's usually pretty easy to determine which cable is bringing power into the junction box and normally the black wire for the cable is hot (that being said it's always best to check using a volt meter between what you think is hot and the ground wire - you obviously should drop power to the box before proceeding to installation). The timer may work if hooked up in reverse but I assume there is a reason the manufacturer has designated which connection is to be hot. The connection mechanism uses a screw with an integrated wire clamp to hold an inserted wire easy to do if you have plenty of wire to work with. In my case I didn't have long enough wires in the junction box to make this kind of connection so I first attached a pig tail wire to each connection point. For the actual install I attached each pig tail to the line and load wires in the junction box using wire nuts. Just a thought but that may well be an easier approach even if you have plenty of wire to work with. ",5.0
" Our home was built in 2003 and this fits just fine in the outlet/switch box. It does exactly what it's supposed to. We set it for 10 minutes after we're done and it shuts the exhaust fan off in our bathroom.Saves money on heat and cooling... ",5.0
" I installed 4 Intermatic FD15MWC (15 minute twist timers). They all are working perfactly. Sometimes the old off / on switchs were left on accidently for hours and as long as the exhaust fans are sized right for the bathroom 15 minutes is more then enough time. 5 stars!!!!! Jerry W. Moreno Valley Ca. ",5.0
" I had previously installed an 'Intermatic FF15MC 15-Minute Spring Loaded Wall Timer Brushed Metal' to control my bathroom exhaust fan. The FF15MC worked fine but wasn't really designed for use in a Decora-style wall plate and looked rather ugly jammed into the middle of my 3-gang wall switch box. I was hoping that there was a more attractive alternative and the FD15MWC switch was exactly what I was looking for. So I replaced the old FF15MC with a FD15MWC and my new timer switch fits in beautifully with the two adjacent light switches and has performed flawlessly. The 15-minute timer range is perfect for my application. ",5.0
" NO problems with the packaging and the timer works without a hitch for the 60 days that i have used it. ",5.0
" Installed as bathroom fan timer. Easy to connect; Intermatic builds a sturdy timer which should deliver years of daily service.. ",5.0
" Good sound timers that work as advertised.Intermatic is probably the best timer out there and for this price it is a great buy ",5.0
" great product to save money! Dont worry about leaving the light on anymore. It is easy to install and instructions are straight forward ",5.0
" These are great for bath fans. Got 15 minute version for guest bath and a couple of 60 min timers for baths with showers. Installed quiet fans and found them on often long after bathroom use was done. These timers eliminate that while at same time moving air to reduce moisture and odor. Installed easily in my boxes. They are the deep versions so I had no wire compaction problems. Good price for a simple mechanical timer. ",5.0
" exellent exactly what i needed goog product.easy installation its a good looking swicht.most of the time 15 minutes is all you gonna need and off you go ",5.0
" A great album - 5.6.7.8's will not disappoint. Every song here is a keeper! If you're a 5.6.7.8's fan like I am then do not hesitate to acquire theses fantastic songs... ",5.0
" I read the first edition of this book when it was still titled 'Understanding' in 1992. It made a huge difference in my life at that time. After re-reading the book last week I realized just how much of an impact this book has had on the quality of my life over the past 10 years.I'm on Amazon today to purchase 10 more copies to give to friends as presents in the hopes that they will find the simple tools and concepts provided in this book as effective and life changing as I have. Thank you Jane for opening my eyes to the beauty of life and for giving me practical tools for eliminating stress and negative thoughts. ",5.0
" King Solomon tells us in Ecclesiastes that there is nothing new under the sun. All that has come before will come again. Whenever we think we've uncovered something new about ourselves or the world all we need do is look to history to set us straight.Ken Bazyn editorial director of the Religious Book Club offers an insightful look at history in The Seven Perennial Sins and Their Offspring. In this readable yet intricate work he gives us a literary religious and philosophical perspective on the seven 'perennial' or 'root-sins'",5.0
" I was pleased with my purchase. The books arrived in excellent condition and in a timely manner. Thank You. ",5.0
" this third installment to transformers is excellent i was upset that i missed in in theaters but was really impressed with the movie when i finally saw it on dvd. this was a great adition to the series. i really don't think that this is the last movie. its to popular. they can go alot of ways with it. i do hope they make at least two more. movie was awesome great job guys. if you have not seen this movie then i recommend that you do ",5.0
" I collect Jim Shore cats and I have to say that this one is just amazing. The colors are so beautiful. The figurine is also quite large. Such a great purchase! Buy it you won't regret it!!! ",5.0
" Pants fit real nice. They have the individual fit waistband that is real nice. No complaints so far. ",5.0
" the movie was in great condition and it arrived in a short period of time. I was very happy with the dealer. ",5.0
" This movie kicks a** all the way and I can't wait for this to come out on DVD because it's an excellent movie! ",5.0
" John Cena - never heard of him -- but man did he turn in a great performance.Silly humor great action [no one did handle that snake].A movie that will definitely stay on my shelf.And boy do I agree - the female characters that bounce back [especially from being back handed] yeah! right! dream on sucker!No barn-yard or [you know-what]illiterate language [that I remember]Great entertainment - great color - worth another watch.Definitely Recommended +++++++++ ",5.0
" Totally happy with this product! It exceeded my expectations and I would recommend it to anyone. It also shipped very quickly. Thanks! ",5.0
" i love this movie for the action and all the bad crimanals get what they deserve at the end.i recommend this movie 100/00 percent ",5.0
" this movie was very good. if you are a wresstling fan and like john cena you will like this movie. ",5.0
" I really enjoyed this movie there was action in it and I loved the way he was driving the police car. ",5.0
" Firstly let me tell you that if you are an elite critic and watched this movie ask yourself why. Do you even like the action-movie genre? No? Then don't waste our time by writing reviews about stuff you don't enjoy. We like it here and we like Hollywood. So astalavistababy.For all WWE Fans and those who have come to see John Cena blow things up by more than just his fist - this is an awesome action flick. I too came to see this movie because I am a fan of WWF now known as WWE and because I admire John Cena as a person and not just as what we see him do inside the squared ring.The first 5 to 10 minutes of the movie needs to be passed over. To be forgiven. It is not the best start to an action movie. And this is an out and out thriller of an action movie. But then Robert Patrick shows up and everything rocks and everything is cool again. Yes I came to see Cena and got bowled over by Robert Patrick. Patrick carries this movie. I would say he saved the movie. Cena is great. He is our hero. And we cheer for him throughout the movie as he gets beat while trying to rescue his dear wife. But you can't help fall for Robert Patrick. He waltzes in all bad-a$$ and mean. He is ultra uber-cool. He makes the badguy role come alive and give meaning to the whole story. As in any story for the hero to be a hero you need a strong adversary. We get that in the form of a team of criminals led by Robert Patrick.The action is non-stop. As soon as the villain has done his first job in the movie - the action keeps up the tempo and we get big gunfights and bigger explosions. The crazy black dude routine is well played here by a henchman of Patrick. I was a bit disappointed with the truth behind the 'rock candy story' - they should have made it as big as it sounded. But there is plenty of more fun in the movie. Some dark humour and Cena is incredible as he chases down the bad guys in the mandatory car chase sequence and then on in the swamps. This is thrilling from there till the very end. Some good hand-to-hand fights. Cena gets punished and he triumphs. The deviation with the 2 other crooks in the same swamp thinking Cena is a cop looking for them is also brilliant turn of events. More action. More a$$-kicking. The scenes with the explosion are very well shot.The two big ones with Cena at the petrol pump explosion and him at the shack in the swamp exploding are incredibly well captured. You could feel Cena getting the fury of the fire. Awesome stuff. And Patrick is unstoppable too. He is determined and he has the wife as a leverage and hostage. There is the essential bad girl accompanying the villain Patrick. She does a great job better I think than the actress who plays Cena's wife. In all I would rate high the casting as the team of Patrick is well picked bunch of actors doing what they do best. These bad guys are worth cheering for.Cena of course makes it to the climax. An epic one it is involving a truck a motorboat explosions fistfights splattering of blood and the suspense of whether Cena's wife will survive this ordeal or not.Watch this one and make sure you reload the popcorn. ",5.0
" The Marine DVDIt's interesting to see Vince McMahan and the WWE going into another form of 'scripted entertainment' i.e. diversifying. Smart business move.This is in fact a terrific action/adventure movie in the mold of the Rambo or Schwarzenegger films (e.g. 'Commando') or the Indiana Jones series. The violence is not accurate in depiction of results but neither is it in any movie where female stars takes full-power strikes and come bouncing back. If reality counted in the movies there would be no girl-star action movies.The violence is actually toned down in favor of action. For example Sgt. Triton chooses to takes out two very tough villains in exciting brawls when he has a good fighting knife with him. Reality would have been different .... and much bloodier. Not much gore or blood in this picture however and you can safely take your pre-teen or teen son. Or yourself. My wife liked it too for that matter.Don't be surprised to see the knife on the market soon ala Rambo.The acting was top-drawer within the context of the plot. I never heard of John Cenaso I can't be considered biased. Triton was seen first in front of his commanding officer then interacting with his wife. He was supposed to be emotionally restrained with his commander and strong but a little reflective with his wife. He was. Then The Marine had a mission. He had to complete it not emote and burst into tears. After the adrenalin high wore off he'd probably start shaking but while things were going on he didn't have time to be upset. Man haven't the sweetie-boys who have panned his acting ever been in a fight? I never heard of the starbut he turned in a very believable good performance for the part. The excellent-looking wife did a fine job as well. No nudity in this movie. Unfortunately.In sum a fine example of its type and highly recommended for all. It requires some suspension of belief but most action movies do.Recommended for fans of John Cena the WWE and Arnold and Rambo for that matter.GunnerGunner December 2007 ",5.0
" The Marine is quite a phenomenal action film! The amounts of insanely addicting and devastating-looking action scenes are overwhelming. The film stars WWE wrestler John Cena in search of his wife who was kidnapped by a bunch of guys who weren't afraid to die or kill anyone who unfortunately happened to get in their way.Anyone who enjoys action films with lots of hand fighting and lots of shooting (and I mean LOTS of these things) you will definitely find yourself enjoying the Marine. It's nothing but total nonstop action for the last hour or so. The movie clocks in at 1 hour and 23 minutes (even though some other places have said the time length was a bit longer it's actually not). The negative reviews are really strange to me- John Cena himself promoted the movie as nothing but an action film. It doesn't pretend to be anything else. It's just lots and lots of ACTION!My favorite moments were the exploding gas station and the bad guys shooting Cena's car WHILE it was flipping around in the air! These are truly some of the greatest action scenes a movie could ask for. Anything better than this would be impossible! ",5.0
" At first I made a mistake and ordered this 'unrated' version because it was confusing what dvd's my son could actually or should I say 'is allowed to have' so I had to order a version that was rated but the institution told me that they never received the second one. (The rated version).But this item was great but since they wouldn't allow my son to have it I had to keep it for myself! ",5.0
" thanks for getting my movie here so quick. we really enjoy and its in great shape that is great thanks ",5.0
" This movie is awesome!!!!!! It's action packed & if you're a WWE wrestling fan like myself you will definitely want this for your collection. I went to see this movie on the day it came out at the theater and I waited for it to come out on DVD so I could own it. Plus I LOVE John Cena. He's a HOT wrestler & actor",5.0
" O.K. The basic plot -- cop forced by vengeful ex-con through a series of timed challenges -- isn't unique . But the story has unexpected twists and turns and uses the city of New Orleans to its advantage. John Cena does a great job and I would be willing to watch any of the other actors again. The story is violent -- explosions are the threat the movie begins with -- and there are maybe two mild profanities in the general release version. But if you snack while you watch your movies beware. Get the snacks beforehand because you can't miss a minute of this fast paced thriller. ",5.0
" I thought this movie was incredibly entertaining and filled to the brim with action suspense explosions and comedy. John Cena stars as a Marine named John Triton who is being honorably discharged for disobeying a direct order. When he returns home he decides to go on vacation with his wife Kate. While at a gas station Kate is kidnapped by a jewel thief named Rome and his associates. John goes on a 1-man rampage in order to get her back. Throughout the day Rome and his group try to kill John but he's too stubborn to die. If you love action I highly recommend THE MARINE!!! ",5.0
" one of my favorite movies. john cena could definitly be a top action star if he wanted would love for ghim to be in a remake of missing in action... ",5.0
" This is undoubtedly the best cure for a boring sunday afternoon. Our hero (John Cena ) is poised to pick up the mantle of America's next Hero / Champion. The man can take a full force blast to to his cranium with Thor's Hammer and resucitate after a minute; feeling invigorated enough to resume his Crusade. The wunnerful Robert Patrick (Terminator II) is his challenging nemisis and does not dissapoint.Now THE ACTION sequences of this movie is what is worth the price of admission. From frame one the pyrotechnics/asskicking is WHIZ BANG. The dialogue provides some fine comedic relief ' MAN BROTHERS JUST DON'T DRIVE MINI-VANS YA DIG? ' (the pimp).Cars disintergrate bombs blow bullets buzz fires blaze no time to bleed complete the mission! This BLU-RAY izda bomb! Grandson pass the popcorn. ",5.0
" 'The Marine' was pretty much a bomb when it was released in 2006; fans and critics alike hated the movie but if you have a fondness for action films and if you are a huge fan of wrestler John Cena purchase the DVD. I bought the movie purely because I like looking at Cena not because I think he can act. There is a lot of male testosterone available but both the script and performances are flawed. The plot deals with a marine who discovers his wife has been kidnapped by an evil demented villin and it's up to this marine to track down his wife's captor and make him pay. TV's 'Nip/Tuck's' Kelly Carlson plays the wife and Robert Patrick is an OK villin but it's Cena'a perfomance and presence that make the film. I am sure with the write script Cena could be a huge movie star; he has amazing screen presence with the looks and body that most actors would die for.The DVD comes with many bonuses including both the theatrical and unrated versions the featurette called 'The Making of The Marine' WWE Promotional Features John Cena Featurettes and more. ",5.0
" John Triton is a heroic Marine who returns home after being discharged--against his will--from the Iraq War. Stateside he finds himself back in action when his wife is kidnapped by a murderous gang led by a merciless criminal named Rome. With everything on the line the Marine will stop at nothing to carry out his toughest and most important mission. John Cena was great in this movie and so were Robert Patrick & Kelly Carlson. If you're looking for a great action movie you found one with The Marine. ",5.0
" this was an excellent movie. The product itself was in excellent conditionI highly recommend it to anyone ",5.0
" 'Listen brother forget X-Men MI",5.0
" The Marine(Unrated Version)Excellent action moviewould recomend to anyone.He can't blow up enough things throughout the movie. ",5.0
" so some of the effects were fake looking but John Cena is hot. I loved the movie. ",5.0
" I've just seen this commercial not too long ago & it looks to be a hit even for a guy like John Cena(my favorite WWE wrestler of all time) to handle a crime scene like this. I'm looking foward for Cena to kick some a** in this high gearesh movie! ",5.0
" This was a used dvd and in perfect condition A great deal and a wonderful addition to my son's wrestling collection. Thank You ",5.0
" I really enjoyed watching this movie. It was action-packed and steady paced all the way through!!! John Cena rocked this movie!!!I would watch it over and over again!!!In factI DID! ",5.0
" I thought the Marine was a great movie. John Cena did well for his 1st movie roll. Hope he stars in other great action movies. ",5.0
" Grea movie. I am a wwe fan and i thought this movie was good ",5.0
" I was skeptical of this movie featuring a WWE wrestler (WWE wrestlers are notoriously bad actors) and because the movie was produced by the WWE rather a than a major motion picture company. However I was wrong. The movie was full of action and special effects. John Cena did a respectable job acting. The theme and plot were very entertaining not cheesey or bogus. If you like action movies such as 'Arnold' movies or Rambo movies then you will very much enjoy this movie! ",5.0
" This movie was the debut of wrestler John Cena. He is the many timedheavyweight champion of the WWE. He has proven to be entertaining as a wrestler. In this movie he saves the lives of some fellow marines in Iraq from some al-Quaidi terrorists. He is discharged for disobeying orders.He and his lovely wife Kate whos is played by Kelly Carlson decide totake a trip into the mountains. On their trip they drive into an altercation involving some dangerous jewel theives. His wife Kate is snatched and taken hostage. These jewel theives are led by a viciousvillain played by Robert Patrick. He truly comes off as being evil. Thiskidnapping results in some nonstop action. Triton gets involved in high speed chases and many hand to hand situations. Triton even encounters crooked policemen. There are even explosions all during the chase scenes.Cena and John Patrick have a battle to the death to end the movie. Thereis also an exciting rescue scene. All in all this was a very entertaining movie. ",5.0
" Last night I sat comfortably on the sofa at home to watch two action movies consecutively on Star Movies Channel.The two movies share one common feature",5.0
" I am afraid that some reviews I have seen show either an anti-military bias or else expect things of this movie they would not demand of others of its type. The movie is not political in ANY way but there is a fairly heroic brief starting episode in Iraq; I guess some don't like that.This is in fact a terrific action/adventure movie in the mold of the Rambo or Schwarzenegger films (eg 'Commando') or the Indiana Jones series. The violence is not accurate in depiction of results but neither is it in any movie where female stars takes full-power strikes and come bouncing back. If reality counted in the movies there would be no girl-star action movies.The violence is actually toned down in favor of action. For example Sgt. Triton chooses to takes out two very tough villains in exciting brawls when he has a good fighting knife with him. Reality would have been different .... and much bloodier. Not much gore or blood in this picture however and you can safely take your pre-teen or teen son. Or yourself. My wife liked it too for that matter.The acting was top-drawer within the context of the plot. I never heard of John Cenaso I can't be considered biased. Triton was seen first in front of his commanding officer then interacting with his wife. He was supposed to be emotionally restrained with his commander and strong but a little reflective with his wife. He was. Then The Marine had a mission. He had to complete it not emote and burst into tears. After the adrenalin high wore off he'd probably start shaking but while things were going on he didn't have time to be upset. Man haven't the sweetie-boys who have panned his acting ever been in a fight? I never heard of the starbut he turned in a very believable good performance for the part. The excellent-looking wife did a fine job as well. No nudity in this movie. Unfortunately.In sum a fine example of its type and highly recommended for all. It requires some suspension of belief but most action movies do. It will grab you hard and keep you watching. ",5.0
" I only went to this see this movie because i love john cena and hes sooo HOT. I dont like action movies AT ALL and my husband has to beg me to watch them. But this movie was incredibly awesome. It had me on the seat of my chair from beginning to end. Excellent job john triton. ",5.0
" This movie is the Ultimate Experince for action fans.John Cena was awesome and he will be a big action star like Steven Seagal Jet Li Tony Jaa ex ex.Robert Patrick was the best Villan you could root for.Kelly Carlson is so hot it makes her look like Sharon Stone in Sliver.And the Girl Villan what ever her name is is just like a young version of Cindy Crawford. I don't see the differance is between the unrated version and the rated version but it still a great action experience.I think John Cena should stick to being an action star besides wresling because fans would want to see him in future actions movies as a tough man. My favorite scene is where the man says hes like the terminator and Robert Patrick just makes a look ",5.0
" My husband wanted these and has tried many different types of compression shorts. He says these are THE BEST! They hold up great too. I wash them in the machine but hang them to air dry. This is the ONLY brand he wants to wear. He wears them for enduro and dual-sport motorcycling. ",5.0
" BRIO is the most durable and has the best quality wooden train on the market. Another must have for train extending. We have about 10 sets of these. It makes it really easy for our son to build whatever he wants. Another great product. ",5.0
" Do you want to make another circle? A circle of tracks under a bridge? this is the set to get.They are sturdy and have held up to my children playing with them many years over and over again.These are the basics of train track building. If you have these and a few extra pieces you can make quite a nifty train track for your train. ",5.0
" I bought this for my sister and it is really a beautiful stand. I like that it has something to hold the flags on. ",5.0
" I first read 'Create a Life....' about a year ago at a time when I had been phased out of a job I thought I loved my mother died and a friend was suffering from depression. I was angry stressed and burnt out. As a sort of one year anniversary gift to myself I have just re-read the book. It is concise. The writing is clear and crisp and the ideas are beautifully supported with everyday examples. Among the most meaningful tidbits for me are the three words 'You are enough.' For most of my life the more I accomplished the harder I pushed. I was rewarded with bonuses and kudos and still felt the need to compete. Finally I gave myself permission to get off the merry go round and pursue other interests. And as Zoglio advises I let go of anger and resentment and began to take care of myself. I now choose what I do. I have time for volunteering and time for me. This is a book of simple truths... if you want love and abundance in your life give it away. If you believe in something believe in it all the way. Choose how you use each day of your life. The pages are filled with passion. My best advise after the reading the book a second time is buy one for a friend. ",5.0
" Jack Canfield (Chicken Soup for the Soul) was right on the mark when he called Tickle Your Soul a 'gem'. Having recently read the book when I think of gem and Tickle in the same context the 'Hope' Diamond comes to mind. Boomers.....there IS Hope. Talk about a wake up call! Until I read Tickle I never really thought in terms of a second phase of life the way the author presents it (the best one!). I enjoyed Dr. Zoglio's approach to 'reinventing your life' as she takes you through a touching thought provoking empowering process where you will among other things let go of old baggage move out of your comfort zone dream find your purpose and take action. I found the exercises to be fun and easy and they left me feeling enlightened energized and focused.Tickle is loaded with practical wisdom so I suggest a highlighter. True you will have your own Life's Purpose Plan to follow but it is nice to be able to quickly reference those gems that lit you up in the first place. I do it to re-energize and stay on track. Just a few of my favorites",5.0
" As I read the case studies in this book I recognized many of my peers who are in need of the resources that the author provides for developing a renewed personal passion for life. Anyone trying to energize the search for personal direction for the next life stage will appreciate the specific suggestions and examples. I have read this book twice already. Another book that I recommend is' The Five People You Meet in Heaven' and 'He Never Called Again.' ",5.0
" A dear friend of mine gave me this book and I thoroughly enjoyed it. Dr. Zoglio does an excellent job of describing the keys to happiness. Long ago I independently arrived at many of the same conclusions about happiness but I have never been able to articulate them as clearly and simply as Dr. Zoglio does in her book. While reading it I found myself underlining text and writing notes on almost every page. I have subsequently bought my friend her own copy and also bought copies for my two grown-up children with the hope that the book will 'tickle' them too. ",5.0
" Wow wow wow! I expected a good book from Zoglio (I had read her other books) but this one is the best. For readers of any age in any phase this soulful book stimulates and inspires. I couldn't put it down. Now I plan on going back to reread each lovingly crafted section. My life has been enhanced by reading this book. ",5.0
" I really enjoyed this one! Zoglio's book provides an interesting perspective to change your mid life 'crisis' to a mid life 'awakening'. Her book reinforces the idea that life continues to provide exciting opportunities if we just take the time to look. The book is full of practical information easily digested with a simple 7 step guide to get what you really want out of your life. ",5.0
" When you find one day that you're not quite sure how you got to where you are this book will help you get a new start. With steps and sections that address your career choices relationships and even spiritual health you begin to think and then do things that help fill out what you really want out of life. You take responsibility for your next forty years realizing that there is another whole life ahead of you. ",5.0
" After reading 'Create a Life That Tickles Your Soul' I purchased several copies for midlifers and took advantage of Dr. Zoglio's unique offer to personalize bookplates for my gifts. My friends have responded enthusiastically to Dr. Zoglio's strategies and stories and they continue to call and discuss the power of the book. This is a great resource that helps us to embrace the second half of our lives with a spirit of renewal growth and adventure. ",5.0
" I have read a lot of self help books over the years (I'm over 50) and this is the best one to come out in a long time. If you are at all unhappy with any aspect of your life or ready to make change for whatever reason this book is a 'must read'. =) ",5.0
" Her book is magic! Best of all she is an author who genuinely cares about her readers! An amazingly kind and knowledgable person. Do yourself (and Suzanne)a favor and buy this book. You will absolutlely love it. I am a real fan of hers",5.0
" It's difficult to stay 'present' in these confusing days. Books that help us to connect to our selves with and gives us tools to stay positive active and inspired are rare. 'Tickle Your Soul' offers these tools with wise advise. The book is useful for both the layman and the professional. It reads easily and beautifully. I am an empowerment trainer in New York and Europe. I read and identify strongly with Dr. Zoglio's brilliant book. ",5.0
" 'Tickle' is the most inspirational book I've ever read. I turn 50 years old this month and I've always been positive about life. But after reading Zoglio's book I am even more EXCITED about the second half! ",5.0
